501.,1381.5,501.,1382.
663.,1641.,669.,1633.5
610.,1573.5,610.,1574.
327.,582.,367.5,582.5
683.5,1613.,668.5,1618.5
683.5,1613.,692.5,1607.
683.5,1613.,677.,1636.
583.,590.,540.5,591.
583.,590.,660.,587.
583.,590.,655.,609.5
403.,588.5,367.5,582.5
403.,588.5,421.5,569.
403.,588.5,403.5,596.
676.,1648.5,679.5,1644.
655.,609.5,2434.,1243.5
655.,609.5,660.,587.
420.5,555.,421.5,569.
660.,587.,692.,588.5
403.5,596.,668.5,1618.5
403.5,596.,489.5,598.5
421.5,569.,489.5,598.5
540.5,591.,540.,525.
540.5,591.,489.5,598.5
2594.5,1265.5,2434.,1243.5
2434.,1243.5,2161.5,1468.
669.,1633.5,668.5,1618.5
669.,1633.5,677.,1636.
683.,1645.,679.5,1644.
677.,1636.,679.5,1644.
367.5,582.5,232.,426.
